World Port Index Number,Region Name,Main Port Name,Latitude,Longitude
32750,Faroe Islands -- 32660,Klaksvik,62.233333,-6.583333
32690,Faroe Islands -- 32660,Torshavn,62,-6.75
34560,Ireland -- 33840,Greenore,54.033333,-6.133333
3360,Canada Lake Erie -- 3240,Kingsville,42.016667,-82.733333
34360,Ireland -- 33840,Cork,51.85,-8.266667
62550,Russia -- 62530,Bukhta Nagayeva (Magadan),59.566667,150.716667
59860,China Continued -- 59850,Fuzhou,26.083333,119.3
60390,South Korea -- 60315,Busan,35.1,129.033333
60385,South Korea -- 60315,Chinae,35.133333,128.65
57864,China -- 57855,Dongshan,23.75666667,117.505
62225,Japan -- 61100,Kiire,31.383333,130.55
15830,Mexico West Coast -- 15700,Topolobampo,25.6,-109.066667
46130,Nigeria -- 46120,Lagos,6.4,3.4
33780,Northern Ireland -- 33630,Kilroot,54.733333,-5.716667
15850,Mexico West Coast -- 15700,Guaymas,27.916667,-110.916667
3490,US Lake Erie -- 3400,Cleveland,41.5,-81.716667
3560,US Lake Erie -- 3400,Toledo,41.7,-83.466667
60610,Russia -- 60530,Vladivostok,43.10888889,131.8883333
15765,Mexico West Coast -- 15700,Lazaro Cardenas,17.933333,-102.166667
60980,Sakhalin -- 60840,Uglegorsk,49.083333,142.033333
48263,United Arab Emirates -- 48260,Khawr Fakkan,25.36277778,56.36888889
46320,Equatorial Guinea -- 46300,Malabo,3.75,8.783333
61280,Japan -- 61100,Hachinohe Ko,40.533333,141.55
60410,South Korea -- 60315,Pohang,36.05,129.383333
61250,Japan -- 61100,Rumoi Ko,43.95,141.633333
15880,Mexico West Coast -- 15700,Isla San Marcos,27.183333,-112.1
36460,France West Coast -- 36450,Rade De Brest,48.383333,-4.5
60820,Russia -- 60530,Nikolayevsk Na Amur,53.133333,140.733333
57935,Taiwan -- 57880,Tan-Shui,25.183333,121.4
38010,Portugal -- 37930,Lagos,37.1,-8.616667
15790,Mexico West Coast -- 15700,Puerto Vallarta,20.616667,-105.266667
61045,Sakhalin -- 60840,Lazarev,52.216667,141.516667
6000,Cape Breton Island -- 5860,Sydney,46.15,-60.2
60810,Russia -- 60530,De Kastri,51.466667,140.783333
15870,Mexico West Coast -- 15700,Santa Rosalia,27.333333,-112.283333
6920,United States E Coast -- 6585,Belfast,44.416667,-69
60540,Russia -- 60530,Pos'yet,42.65,130.8
15770,Mexico West Coast -- 15700,Manzanillo,19.05,-104.316667
50922,Jawa -- 50920,Merak Mas Terminal,-5.919166667,105.9972222
15920,Mexico West Coast -- 15700,La Paz,24.166667,-110.316667
15975,Mexico West Coast -- 15700,Puerto Morro Redondo,28.05,-115.183333
54620,Australia -- 53290,Port Hedland,-20.316667,118.583333
46470,Congo -- 46455,Pointe Noire,-4.783333,11.833333
48250,Oman -- 48225,Mina Qabus,23.633333,58.583333
60930,Sakhalin -- 60840,Nevelsk,46.666667,141.866667
54520,Australia -- 53290,Fremantle,-32.05,115.75
3570,US Lake Erie -- 3400,Monroe,41.883333,-83.333333
7870,United States E Coast -- 6585,Gulfport SI,40.633333,-74.2
16830,United States W Coast -- 16000,Toledo,44.616667,-123.933333
54630,Australia -- 53290,Broome,-17.966667,122.233333
10006,West Indies -- 9970,Cockburn Town,24.05,-74.533333
54555,Australia -- 53290,Useless Loop,-26.083333,113.4
54540,Australia -- 53290,Geraldton,-28.783333,114.6
62495,Nansei Shoto -- 62470,Kin Wan,26.416667,127.9
33770,Northern Ireland -- 33630,Belfast,54.616667,-5.9
60940,Sakhalin -- 60840,Kholmsk,47.05,142.05
33145,Scotland West Coast -- 32790,Kilkeel,54.05,-5.983333
48255,Oman -- 48225,Mina Al Fahl,23.633333,58.516667
60730,Russia -- 60530,Nakhodka,42.8,132.883333
46640,Namibia -- 46635,Walvis Bay,-22.95,14.5
62505,Nansei Shoto -- 62470,Nakagusuku,26.266667,127.916667
46280,Cameroon -- 46250,Douala,4.05,9.683333
60795,Russia -- 60530,Sovetskaya Gavan,48.97361111,140.2680556
34480,Ireland -- 33840,Dublin,53.35,-6.25
1957,Canada St Lawrence R -- 1930,Pointe Noire,50.166667,-66.483333
60800,Russia -- 60530,Bukhta Vanino,49.083333,140.283333
33790,Northern Ireland -- 33630,Larne,54.85,-5.8
7850,United States E Coast -- 6585,Port Richmond SI,40.65,-74.133333
60380,South Korea -- 60315,Masan,35.183333,128.566667
57870,China -- 57855,Xiamen,24.45,118.066667
15810,Mexico West Coast -- 15700,Mazatlan,23.2,-106.416667
46210,Nigeria -- 46120,Port Harcourt,4.766667,7
33680,Northern Ireland -- 33630,Warren Point,54.1,-6.25
15760,Mexico West Coast -- 15700,Acapulco,16.85,-99.933333
34390,Ireland -- 33840,New Ross,52.383333,-6.95
36680,France West Coast -- 36450,Lorient,47.75,-3.35
34025,Ireland -- 33840,Drogheda,53.716667,-6.3
57760,China -- 57740,Haikou,20.05,110.283333
34350,Ireland -- 33840,Cobh,51.85,-8.3
42620,Greece East Coast -- 42010,Lagos,41,25.133333
59910,China Continued -- 59850,Wenzhou,28.016667,120.65
54760,Tasmania -- 54700,Hobart,-42.883333,147.333333
7860,United States E Coast -- 6585,Mariners Harbor SI,40.633333,-74.166667
34420,Ireland -- 33840,Rosslare,52.25,-6.333333
34400,Ireland -- 33840,Waterford,52.266667,-7.116667
62497,Japan -- 61100,Nishihara,26.216667,127.8
46560,Angola -- 46540,Luanda,-8.8,13.25
60920,Sakhalin -- 60840,Korsakov,46.616667,142.766667
61545,Japan -- 61100,Wakayama-Shimotsu Ko,34.2,135.133333
60340,South Korea -- 60315,Mokpo,34.783333,126.383333
9940,Bermuda Islands -- 9930,St George,32.383333,-64.683333
60725,Russia -- 60530,Vostochnyy,42.75,133.083333
60500,North Korea Continued -- 60438,Ch'ongjin,41.766667,129.816667
56100,Hawaiian Islands -- 56050,Honuapo,19.083333,-155.55
56070,Hawaiian Islands -- 56050,Honokaa,20.1,-155.466667
47800,Chagos Archipelago -- 47760,Diego Garcia,-7.35,72.466667
46430,Gabon -- 46410,Libreville,0.383333,9.45
48335,Saudi Arabia Continued -- 48330,Dammam,26.5,50.2
31670,England East Coast -- 31330,Goole,53.7,-0.833333
31660,England East Coast -- 31330,Kingston Upon Hull,53.75,-0.283333
31650,England East Coast -- 31330,Immingham,53.633333,-0.2
28690,Russia -- 28670,Kaliningrad,54.7,20.483333
16650,United States W Coast -- 16000,Fort Bragg,39.45,-123.816667
20150,Aleutian Islands -- 20095,Constantine Harbor,51.4,179.3
20140,Aleutian Islands -- 20095,Adak Naval Air Station,51.866667,-176.633333
20080,Alaska -- 19080,King Cove,55.05,-162.316667
20050,Alaska -- 19080,Baralof Bay,55.233333,-160.533333
11340,St Croix -- 11325,Christiansted,17.75,-64.7
11230,Puerto Rico -- 11080,Arroyo,17.966667,-66.066667
16060,United States W Coast -- 16000,Newport Beach,33.616667,-117.9
31668,England East Coast -- 31330,New Holland,53.7,-0.366667
44860,Turkey Asia -- 44360,Mersin,36.8,34.633333
46208,Nigeria -- 46120,Onne,4.683333,7.15
56130,Hawaiian Islands -- 56050,Napoopoo,19.483333,-155.933333
56170,Hawaiian Islands -- 56050,Mahukona,20.183333,-155.9
16110,United States W Coast -- 16000,El Segundo,33.916667,-118.433333
11240,Puerto Rico -- 11080,Bahia De Jobos,17.95,-66.183333
11320,St John -- 11315,Cruz Bay,18.333333,-64.8
20010,Alaska -- 19080,Chignik,56.3,-158.4
20020,Alaska -- 19080,Ivanof Bay,55.8,-159.466667
20085,Alaska -- 19080,Cold Bay,55.2,-162.7
20097,Aleutian Islands -- 20095,Akutan Harbor,54.133333,-165.8
20100,Aleutian Islands -- 20095,Cannery Bay,53.7,-166.75
20110,Aleutian Islands -- 20095,Makushin,53.766667,-166.983333
20160,Aleutian Islands -- 20095,Kiska,51.966667,177.55
60233,China Continued -- 59850,Dandong,39.816667,124.15
48343,Saudi Arabia Continued -- 48330,Ju Aymah Oil Terminal,26.933333,50.033333
47830,Somalia -- 47810,Boosaaso,11.283333,49.183333
48310,Bahrain -- 48305,Al Manamah,26.233333,50.583333
17190,United States W Coast -- 16000,Hoodsport,47.416667,-123.133333
28680,Russia -- 28670,Baltiysk,54.633333,19.9
56140,Hawaiian Islands -- 56050,Kailua,19.633333,-156
56190,Hawaiian Islands -- 56050,Hana,20.75,-155.983333
58350,Philippine Islands -- 57960,Nasugbu,14.083333,120.616667
60280,North Korea -- 60270,Nampo,38.716667,125.4
60323,South Korea -- 60315,Daesan Hang,37.016667,126.4
60430,South Korea -- 60315,Mukho,37.566667,129.116667
60470,North Korea Continued -- 60438,Ch'aho,40.2,128.65
20070,Alaska -- 19080,Belkofski,55.083333,-162.033333
20170,Aleutian Islands -- 20095,Alcan Harbor,52.733333,174.066667
20180,Aleutian Islands -- 20095,Massacre Bay,52.833333,173.233333
45163,Egypt Mediterranean -- 45120,El Maadiya,31.266667,30.15
56310,Hawaiian Islands -- 56050,Ahukini Landing,22,-159.333333
48342,Saudi Arabia Continued -- 48330,Ju Aymah Lpg Terminal,26.866667,50.05
48374,Kuwait -- 48350,Doha Harbor,29.383333,47.8
11330,St Croix -- 11325,Frederiksted,17.716667,-64.883333
11901,Colombia North Coast -- 11860,Covenas Offshore Term.,9.5,-75.733333
44825,Turkey Asia -- 44360,Alanya,36.533333,32
48175,Yemen Aden -- 48143,Al Mukha,13.316667,43.25
8270,United States E Coast -- 6585,Fredericksburg,38.3,-77.45
30970,Germany -- 30650,Papenburg,53.1,7.383333
60310,North Korea -- 60270,Haeju Hang,38,125.7
60450,North Korea Continued -- 60438,Hungnam,39.833333,127.616667
60480,North Korea Continued -- 60438,Kimch'aek,40.666667,129.2
60510,North Korea Continued -- 60438,Najin,42.233333,130.3
16515,United States W Coast -- 16000,Antioch,38.016667,-121.8
48269,United Arab Emirates -- 48260,Al Jazeera Port,25.716667,55.783333
35990,Channel Islands -- 35970,Saint Sampson,49.483333,-2.516667
36260,France NW Coast Cont -- 36060,Paimpol,48.783333,-3.05
42400,Greece East Coast -- 42010,Porthmos Evripou,38.466667,23.583333
44380,Turkey Asia -- 44360,Rize,41.066667,40.516667
20370,Alaska Continued -- 20185,Unalakleet,63.883333,-160.783333
31140,Netherlands -- 30980,Rotterdam,51.9,4.483333
20425,Alaska Continued -- 20185,Shishmaref,66.25,-166.083333
35370,England South Coast -- 35220,Plymouth,50.366667,-4.15
30630,Jylland -- 30020,Ringkobing,56.083333,8.25
5440,US Lake Superior -- 5230,Port Wing,46.783333,-91.383333
31760,England East Coast -- 31330,Sunderland,54.916667,-1.366667
41590,Serbia and Montenegro -- 41560,Risan,42.516667,18.7
20060,Alaska -- 19080,Unga,55.183333,-160.5
39360,Italy West Coast -- 39330,San Remo,43.817,7.786
41220,Croatia -- 40877,Zadar,44.116667,15.216667
45865,Sierra Leone -- 45860,Pepel,8.583333,-13.05
38720,France South Coast -- 38710,Port-Vendres,42.516667,3.116667
35600,England South Coast -- 35220,Portsmouth Harbour,50.8,-1.1
38580,Spain SE Coast -- 38340,Palamos,41.833333,3.116667
20492,Canada North Coast -- 20490,Police Point,70.183333,-124.75
33020,Scotland West Coast -- 32790,Stornoway Harbor,58.183333,-6.366667
32360,Scotland East Coast -- 31870,Portmahomack Harbor,57.833333,-3.833333
37400,Spain N Coast -- 37270,Puerto De Bilbao,43.35,-3.05
42470,Greece East Coast -- 42010,Volos,39.366667,22.95
34980,Wales -- 34710,Port Talbot,51.583333,-3.816667
46178,Nigeria -- 46120,Yoho Terminal,4.016667,7.466667
44490,Turkey Asia -- 44360,Zonguldak,41.466667,31.816667
36300,France NW Coast Cont -- 36060,Treguier,48.783333,-3.233333
32590,Shetland Islands -- 32510,Scalloway,60.133333,-1.283333
20420,Alaska Continued -- 20185,Savoonga,63.683333,-170.4
23195,Norway -- 20620,Tranneset,60.416667,5.016667
6840,United States E Coast -- 6585,Vinalhaven,44.05,-68.833333
20210,Alaska Continued -- 20185,Port Heiden,56.883333,-158.7
39720,Elba -- 39620,Portoferraio,42.816667,10.333333
20175,Aleutian Islands -- 20095,Skoot Cove,52.716667,174.066667
32430,Orkney Islands -- 32390,Whitehall,59.133333,-2.6
6220,Nova Scotia Cont -- 6070,Sonora,45.066667,-61.916667
45762, ,Port Nador,35.283333,-2.933333
35630,England South Coast -- 35220,Shoreham Harbour,50.816667,-0.25
46820,South Africa -- 46725,Port Elizabeth,-33.95194444,25.6425
46460,Congo -- 46455,Yombo Terminal,-4.45,11.1
40940,Croatia -- 40877,Rovinj,45.083333,13.633333
32470,Orkney Islands -- 32390,St Margarets Hope,58.833333,-2.95
20494,Canada North Coast -- 20490,Pearce Point,69.816667,-122.75
41690,Albania -- 41650,Vlores,40.466667,19.5
41320,Croatia -- 40877,Split,43.5,16.433333
45835,Guinea Bissau -- 45833,Rio Cacheu,12.283333,-16.233333
35410,England South Coast -- 35220,Torquay Harbour,50.466667,-3.533333
43750,Ukraine -- 43620,Yevpatoriya,45.2,33.383333
38920,France South Coast -- 38710,Saint-Tropez,43.266667,6.633333
27535,Finland -- 27380,Veitsiluoto,65.7,24.616667
20470,Alaska Continued -- 20185,Wainwright,70.65,-160
24635,Sweden -- 23860,Stora Jatterson,57.1,16.566667
5770,Prince Edward Island -- 5705,Summerside,46.4,-63.783333
29580,Falster -- 29570,Stubbekobing,54.883333,12.05
44420,Turkey Asia -- 44360,Ordu,41,37.883333
47460,Madagascar -- 47350,Toliara,-23.366667,43.666667
37150,France West Coast -- 36450,Pauillac,45.2,-0.75
29710,Lolland -- 29650,Rodby Havn,54.65,11.35
42530,Greece East Coast -- 42010,Thessaloniki,40.633333,22.933333
44460,Turkey Asia -- 44360,Sinop,42.05,35.166667
28820,Poland -- 28700,Swinoujscie,53.916667,14.266667
11190,Puerto Rico -- 11080,Playa De Humacao,18.166667,-65.75
43210,Dhodhekanisos -- 43180,Rodhos,36.45,28.233333
45380,Tunisia -- 45360,Skhira,34.283333,10.1
47050,Tanzania -- 46965,Zanzibar,-6.166667,39.183333
38630,Islas Baleares -- 38600,Palma De Mallorca,39.566667,2.633333
41730,Greece West Coast -- 41710,Preveza,38.95,20.75
24940,Gotland -- 24806,Storugns,57.833333,18.8
28912,Germany -- 28826,Orth,54.45,11.05
46750,South Africa -- 46725,Saldanha Bay,-33.033333,17.966667
40615,Italy East Coast -- 40390,Vasto,42.116667,14.716667
31430,England East Coast -- 31330,Tilbury,51.466667,0.333333
20491,Canada North Coast -- 20490,Tuktoyaktuk,69.45,-133
31376,England East Coast -- 31330,Thamesport,51.433333,0.7
45753, ,Tangier-Mediterranean,35.9,-5.516667
25370,Sweden Cont -- 24975,Sandhamn,59.283333,18.916667
45797, ,Safi,32.3,-9.25
32460,Orkney Islands -- 32390,South Ness,58.8,-3.2
43790,Ukraine -- 43620,Yalta,44.483333,34.166667
25280,Sweden Cont -- 24975,Oxelosund,58.666667,17.116667
47470,Madagascar -- 47350,Tolanaro,-25.033333,47
36290,France NW Coast Cont -- 36060,Pontrieux,48.7,-3.15
5870,Cape Breton Island -- 5860,Port Hawkesbury,45.616667,-61.366667
46045,Ghana -- 46010,Sekondi,4.95,-1.7
39070,Corse -- 39040,Porto Vecchio,41.583333,9.283333
33030,Scotland West Coast -- 32790,Tarbert,57.9,-6.816667
16200,United States W Coast -- 16000,Port San Luis,35.166667,-120.75
4500,US Lake Huron -- 4300,Rogers City,45.45,-83.816667
36000,Channel Islands -- 35970,Saint Peter Port,49.45,-2.533333
37690,Spain N Coast -- 37270,San Ciprian,43.7,-7.433333
34196,Ireland -- 33840,Valentia,51.933333,-10.3
35450,England South Coast -- 35220,Portland Harbour,50.583333,-2.433333
38540,Spain SE Coast -- 38340,Tarragona,41.1,1.233333
25320,Sweden Cont -- 24975,Sodertalje,59.183333,17.65
38670,Islas Baleares -- 38600,Puerto De Alcudia,39.833333,3.133333
36130,France NW Coast Cont -- 36060,Saint-Malo,48.65,-2.016667
16290,United States W Coast -- 16000,Princetown,37.5,-122.483333
44603,Turkey Asia -- 44360,Yarimca,40.8,29.7
37900,Spain N Coast -- 37270,Vigo,42.233333,-8.716667
43390,Turkey Europe -- 43325,Tekirdag,40.983333,27.516667
41620,Serbia and Montenegro -- 41560,Tivat,42.433333,18.7
32500,Orkney Islands -- 32390,Scapa Bay,58.95,-2.983333
42850,Aegean Islands -- 42640,Samos,37.75,26.966667
5470,US Lake Superior -- 5230,Two Harbors,47.016667,-91.65
29545,Sjaelland -- 29150,Stigsnaesvaerket,55.2,11.25
5800,Nova Scotia -- 5775,Pictou,45.666667,-62.716667
35690,England South Coast -- 35220,Rye Harbour,50.933333,0.766667
33060,Scotland West Coast -- 32790,Ornsay,57.15,-5.8
32180,Scotland East Coast -- 31870,Perth,56.4,-3.45
38543,Spain SE Coast -- 38340,Villanueva Y Geltru,41.233333,1.733333
16710,United States W Coast -- 16000,Port Orford,42.733333,-124.5
40960,Croatia -- 40877,Pula,44.883333,13.8
20190,Alaska Continued -- 20185,Village Cove,57.133333,-170.266667
34150,Ireland -- 33840,Tarbert,52.583333,-9.366667
28750,Poland -- 28700,Police,53.566667,14.566667
44450,Turkey Asia -- 44360,Samsun,41.3,36.35
26420,Sweden Cont -- 24975,Vaja,62.983333,17.716667
28828,Germany -- 28826,Wolgast,54.05,13.783333
35415,England South Coast -- 35220,Teignmouth Harbour,50.55,-3.5
20390,Alaska Continued -- 20185,Solomon,64.55,-164.4
32380,Scotland East Coast -- 31870,Wick,58.433333,-3.083333
35170,England SW Coast -- 35030,Padstow,50.55,-4.933333
27820,Finland -- 27380,Turku,60.45,22.233333
43655,Ukraine -- 43620,Yuzhnyy,46.6,31.016667
24810,Gotland -- 24806,Ronehamn,57.116667,18.5
44230,Russia -- 44030,Tuapse,44.1,39.066667
31220,Netherlands -- 30980,Terneuzen,51.35,3.816667
38180,Islas Canarias -- 38140,Puerto Del Rosario,28.5,-13.85
20090,Alaska -- 19080,Sanak,54.483333,-162.816667
20493,Canada North Coast -- 20490,Paulatuk,69.35,-124.083333
35790,France NW Coast -- 35720,Saint-Valery-Sur-Somme,50.183333,1.616667
41660,Albania -- 41650,Shengjin,41.816667,19.6
38570,Spain SE Coast -- 38340,San Feliu De Guixols,41.783333,3.033333
29660,Lolland -- 29650,Sakskobing,54.8,11.633333
39440,Italy West Coast -- 39330,Savona,44.316667,8.5
6500,Nova Scotia Cont -- 6070,Windsor,45,-64.15
38750,France South Coast -- 38710,Sete,43.4,3.7
24950,Gotland -- 24806,Visby,57.633333,18.283333
8810,US Gulf Coast -- 8650,Slidell,30.266667,-89.783333
28823,Poland -- 28700,Szczecin,53.416667,14.55
29560,Sjaelland -- 29150,Vordingborg,55,11.9
47030,Tanzania -- 46965,Tanga,-5.083333,39.116667
31750,England East Coast -- 31330,Seaham,54.833333,-1.316667
7360,United States E Coast -- 6585,Woods Hole,41.516667,-70.666667
35460,England South Coast -- 35220,Weymouth Harbour,50.616667,-2.45
27990,Finland -- 27380,Pargas,60.283333,22.066667
32630,Shetland Islands -- 32510,Sullom Voe,60.466667,-1.3
36040,Channel Islands -- 35970,Saint Helier Harbour,49.183333,-2.116667
31370,England East Coast -- 31330,Sheerness,51.45,0.75
35560,England South Coast -- 35220,Yarmouth Harbour,50.7,-1.5
46435,Gabon -- 46410,Port Owendo,0.283333,9.5
43710,Ukraine -- 43620,Skadovs'k,46.1,32.916667
43150,Kriti -- 43080,Sitia,35.216667,26.133333
35480,England South Coast -- 35220,Poole Harbour,50.683333,-1.95
46306,Equatorial Guinea -- 46300,Punta Europa Terminal,3.783333,8.716667
20520,Canada North Coast -- 20490,Resolute Bay,74.683333,-95.9
45818,Senegal -- 45817,St Louis,16.016667,-16.516667
24840,Gotland -- 24806,Slite,57.7,18.816667
38480,Spain SE Coast -- 38340,Valencia,39.45,-0.316667
20483,Alaska Continued -- 20185,Prudhoe Bay,70.333333,-148.416667
37830,Spain N Coast -- 37270,Villagarcia De Arosa,42.6,-8.766667
20495,Canada North Coast -- 20490,Tysoe Point,69.6,-120.75
20135,Aleutian Islands -- 20095,Palisades Point,52.233333,-174.166667
38590,Spain SE Coast -- 38340,Rosas,42.266667,3.183333
38490,Spain SE Coast -- 38340,Sagunto,39.65,-0.216667
30730,Germany -- 30650,Rendsburg,54.3,9.683333
11934,Colombia North Coast -- 11860,Puerto Prodeco,11.15,-74.216667
40505,Italy East Coast -- 40390,Torre Del Greco,40.783333,14.366667
28770,Poland -- 28700,Ustka,54.583333,16.85
37040,France West Coast -- 36450,Rochefort,45.933333,-0.95
16030,United States W Coast -- 16000,Wilson Cove,33,-118.55
44803,Turkey Asia -- 44360,Yakacik,36.716667,36.183333
5960,Cape Breton Island -- 5860,Whycocomagh,45.966667,-61.133333
37050,France West Coast -- 36450,Tonnay Charente,45.933333,-0.9
31720,England East Coast -- 31330,Teesport,54.65,-1.133333
33620,Isle of Man -- 33580,Ramsey,54.316667,-4.366667
42210,Greece East Coast -- 42010,Perama,37.966667,23.566667
28610,Latvia -- 28600,Riga,56.95,24.1
38395,Spain SE Coast -- 38340,Puerto De Carboneras,37,-1.883333
31765,England East Coast -- 31330,Tynemouth,55,-1.4
35580,England South Coast -- 35220,Southampton,50.9,-1.4
31070,Netherlands -- 30980,Scheveningen,52.1,4.266667
33570,Scotland West Coast -- 32790,Stranraer,54.9,-5.033333
6190,Nova Scotia Cont -- 6070,Stormont,45.216667,-61.716667
46940,Mozambique -- 46860,Pemba,-12.966667,40.5
